generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,1,0.014257456283428362,0.018806904210484927,0.01766954222872079,0.0019699687390126925,"[4, 2, 1, 3]",0.018806904210484927,53.17196221175497
1,0,0.014257456283428362,0.018806904210484927,0.01766954222872079,0.0019699687390126925,"[4, 2, 1, 3]",0.018806904210484927,53.17196221175497
2,0,0.018806904210484927,0.018806904210484927,0.018806904210484927,0.0,"[4, 2, 1, 3]",0.018806904210484927,53.17196221175497
3,1,0.018806904210484927,0.018806904210484927,0.018806904210484927,0.0,"[4, 2, 1, 3]",0.018806904210484927,53.17196221175497
4,0,0.018806904210484927,0.018806904210484927,0.018806904210484927,0.0,"[3, 2, 1, 4]",0.018806904210484927,53.17196221175497
5,0,0.018806904210484927,0.018806904210484927,0.018806904210484927,0.0,"[3, 2, 1, 4]",0.018806904210484927,53.17196221175497
