generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,95,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
1,92,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
2,92,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
3,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
4,81,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
5,85,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
6,86,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
7,78,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
8,80,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
9,76,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
10,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
11,82,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
12,89,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
13,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
14,85,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
15,80,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
16,98,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
17,78,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
18,87,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
19,80,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
20,80,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
21,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
22,80,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
23,86,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
24,94,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
25,76,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
26,92,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
27,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
28,80,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
29,85,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
30,92,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
31,80,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
32,82,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
33,86,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
34,83,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
35,79,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
36,75,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
37,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
38,96,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
39,81,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
40,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
41,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
42,86,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
43,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
44,74,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
45,78,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
46,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
47,83,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
48,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
49,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
50,85,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
51,86,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
52,78,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
53,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
54,83,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
55,83,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
56,91,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
57,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
58,87,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
59,82,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
60,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
61,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
62,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
63,86,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
64,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
65,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
66,82,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
67,82,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
68,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
69,78,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
70,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
71,82,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
72,83,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
73,82,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
74,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
75,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
76,83,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
77,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
78,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
79,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
80,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
81,92,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
82,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
83,81,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
84,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
85,76,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
86,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
87,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
88,89,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
89,76,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
90,84,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
91,90,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
92,91,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
93,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
94,79,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
95,85,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
96,80,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
97,86,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
98,88,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
99,86,0.009176982562269771,0.009176982562269771,0.009176982562269755,5.820766091346741e-10
