generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,2,0.005532596990752183,0.007146818418423209,0.006471338717560807,0.0006263832563874247,"[2, 10, 7, 5, 6, 9, 1, 4, 3, 8]",0.007146818418423209,139.92240203307534
1,0,0.005532596990752183,0.007146818418423209,0.0065932395018804945,0.0006537062890636638,"[2, 10, 7, 5, 6, 9, 1, 4, 3, 8]",0.007146818418423209,139.92240203307534
2,0,0.005532596990752183,0.007146818418423209,0.006792363528233117,0.0006304778782671176,"[2, 10, 7, 5, 6, 9, 1, 4, 3, 8]",0.007146818418423209,139.92240203307534
3,0,0.005532596990752183,0.007146818418423209,0.006314419220862987,0.0007820266959637478,"[2, 10, 7, 5, 6, 9, 1, 4, 3, 8]",0.007146818418423209,139.92240203307534
4,0,0.005532596990752183,0.007083597209111435,0.006152997078095883,0.0007598318251850975,"[5, 10, 4, 3, 2, 1, 7, 8, 6, 9]",0.007083597209111435,141.17121152988875
5,1,0.005532596990752183,0.007083597209111435,0.005687697012588108,0.0004653000655077793,"[5, 10, 4, 3, 2, 1, 7, 8, 6, 9]",0.007083597209111435,141.17121152988875
6,2,0.005532596990752183,0.007083597209111435,0.005997897056259959,0.0007107575903524365,"[5, 10, 4, 3, 2, 1, 7, 8, 6, 9]",0.007083597209111435,141.17121152988875
7,1,0.005532596990752183,0.007083597209111435,0.005842797034424033,0.0006204000873437022,"[5, 10, 4, 3, 2, 1, 7, 8, 6, 9]",0.007083597209111435,141.17121152988875
8,0,0.005532596990752183,0.007083597209111435,0.005842797034424033,0.0006204000873437022,"[5, 10, 4, 3, 2, 1, 7, 8, 6, 9]",0.007083597209111435,141.17121152988875
9,0,0.005532596990752183,0.007083597209111435,0.005997897056259959,0.0007107575903524318,"[5, 10, 4, 3, 2, 1, 7, 8, 6, 9]",0.007083597209111435,141.17121152988875
