generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,92,0.0007322386761616825,0.0009114675300568302,0.0008138173064573949,4.069167142319489e-05
1,84,0.0007322386761616825,0.0008844547891228587,0.000805555146033181,4.0533649181775976e-05
2,92,0.0007322386761616825,0.0008844547891228587,0.000814469133689259,3.9290648746972746e-05
3,90,0.0007322386761616825,0.0008844547891228587,0.0008181190232908327,3.954975102332518e-05
4,86,0.0007322386761616825,0.0008839724016689787,0.0008173273510691109,3.734694505288725e-05
5,84,0.0007322386761616825,0.0008839724016689787,0.0008211237874583203,3.7491238844253495e-05
6,94,0.0007322386761616825,0.0008839724016689787,0.0008266937620995589,3.6497155727892875e-05
7,80,0.0007442345721644698,0.0008839724016689787,0.0008312744937987915,3.527742638540225e-05
8,92,0.0007442345721644698,0.0008839724016689787,0.0008327211490751149,3.677918304058845e-05
9,82,0.0007442345721644698,0.0008839724016689787,0.0008355157874383816,3.21404540757921e-05
10,81,0.0007442345721644698,0.0008839724016689787,0.0008335689973103725,3.067607658231718e-05
11,82,0.0007442345721644698,0.0008699973513811525,0.0008373275739838966,3.2153260610370715e-05
12,90,0.0007442345721644698,0.0008699973513811525,0.0008376684781402577,3.166011725823713e-05
13,88,0.0007442345721644698,0.0008699973513811525,0.0008408877033976248,2.9647480103815884e-05
14,80,0.0007942781636123891,0.0008699973513811525,0.0008466581631028713,2.6551433452843185e-05
15,82,0.0007942781636123891,0.0008699973513811525,0.0008455927974281183,2.667944039976171e-05
16,89,0.0007942781636123891,0.0008699973513811525,0.0008471095741013434,2.5970365785524375e-05
17,82,0.0007942781636123891,0.0008699973513811525,0.0008471709103507113,2.6697825645554206e-05
18,77,0.0007942781636123891,0.0008699973513811525,0.000845793349711477,2.4777217246824785e-05
19,85,0.0007942781636123891,0.0008699973513811525,0.0008477194142360255,2.2523186627915837e-05
20,94,0.0007942781636123891,0.0008699973513811525,0.0008473929027285412,2.380326448796791e-05
21,85,0.0007942781636123891,0.0008699973513811525,0.0008497099595361809,2.3448355952131217e-05
22,78,0.0007942781636123891,0.0008699973513811525,0.0008497782877319844,2.3314713026050388e-05
23,84,0.0007942781636123891,0.0008699973513811525,0.0008494137445281788,2.3593428848985504e-05
24,88,0.0007942781636123891,0.0008699973513811525,0.0008479144128522669,2.5207837742650564e-05
25,84,0.0007942781636123891,0.0008699973513811525,0.0008505654255569445,2.1710301170640483e-05
26,82,0.0007942781636123891,0.0008699973513811525,0.0008501951458451487,2.1008085283328843e-05
27,75,0.0007942781636123891,0.0008699973513811525,0.0008528374536331253,1.851904109654404e-05
28,88,0.0007942781636123891,0.0008699973513811525,0.0008505980149767402,1.8258731794016444e-05
29,87,0.0007942781636123891,0.0008699973513811525,0.0008526374879193238,1.674722412723683e-05
30,88,0.0007942781636123891,0.0008699973513811525,0.0008566375602147905,1.6714901816108677e-05
31,86,0.0007942781636123891,0.0008699973513811525,0.0008556336660102787,1.6893918449954056e-05
32,81,0.0007942781636123891,0.0008699973513811525,0.0008576410019761845,1.763129885247272e-05
33,96,0.0007942781636123891,0.0008699973513811525,0.0008615174968866803,1.6603848253210294e-05
