generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,92,0.0062516225090869714,0.008205689993938748,0.007029009282332711,0.0008558512347710895
1,84,0.0062516225090869714,0.008205689993938748,0.006932490618140363,0.0008331351101857904
2,92,0.0062516225090869714,0.008205689993938748,0.0071069865490402985,0.0008723271667153229
3,90,0.0062516225090869714,0.008205689993938748,0.00719215189726793,0.0008736866538119493
4,86,0.0062516225090869714,0.008205689993938748,0.007263701953731394,0.0008724476494851127
5,84,0.0062516225090869714,0.008205689993938748,0.00748541787864349,0.0008526118307352149
6,94,0.0062516225090869714,0.008205689993938748,0.007597191195615202,0.0008176973539068587
7,80,0.0062516225090869714,0.008205689993938748,0.007771778116253265,0.0007319743165551573
8,92,0.0062516225090869714,0.008205689993938748,0.007772063038024305,0.0007380590224380508
9,82,0.0062516225090869714,0.008205689993938748,0.007849569610045022,0.0006732381380849305
10,81,0.0062516225090869714,0.008205689993938748,0.007862549011160017,0.0006515921194357837
11,82,0.00636860189520551,0.008205689993938748,0.007904496992882476,0.0006230534214720102
12,90,0.00636860189520551,0.008205689993938748,0.00797222486294137,0.0005504336978090057
13,88,0.006494844287551487,0.008205689993938748,0.007991251871302051,0.0005269796367008297
14,80,0.006494844287551487,0.008205689993938748,0.008076794156621414,0.0004009082906430947
15,82,0.006494844287551487,0.008205689993938748,0.008058373444810835,0.000430110985297774
16,89,0.006494844287551487,0.008205689993938748,0.008092590358938582,0.0003679215096488509
17,82,0.006494844287551487,0.008205689993938748,0.008076794156621415,0.00040090829064306095
18,77,0.006494844287551487,0.008205689993938748,0.008053780553197368,0.0004288618650865008
19,85,0.006494844287551487,0.008205689993938748,0.008086029085205053,0.0003664280758220654
20,94,0.006494844287551487,0.008205689993938748,0.00805378055319737,0.0004288618650864692
21,85,0.006494844287551487,0.008205689993938748,0.008089309722071817,0.00036719020763733575
22,78,0.006494844287551487,0.008205689993938748,0.008103793669642282,0.00032998852449862414
23,84,0.006494844287551487,0.008205689993938748,0.008069576755514537,0.000399109426289168
24,88,0.006494844287551487,0.008205689993938748,0.008085372957831705,0.0003662719330838322
25,84,0.006494844287551487,0.008205689993938748,0.008066952246021128,0.0003984208658968122
26,82,0.006494844287551487,0.008205689993938748,0.008082748448338294,0.00036563492141748435
27,75,0.006494844287551487,0.008205689993938748,0.008119589871959449,0.00028753821748848615
28,88,0.006494844287551487,0.008205689993938748,0.008115653107719332,0.00028678061043123436
29,87,0.006494844287551487,0.008205689993938748,0.008151838403967136,0.00016964891422175914
30,88,0.00814007725660351,0.008205689993938748,0.00817419588001783,3.278011306708987e-05
31,86,0.00814007725660351,0.008205689993938748,0.008172883625271122,3.280636866929203e-05
32,81,0.00814007725660351,0.008205689993938748,0.0081787887716313,3.2270529459785836e-05
33,96,0.00814007725660351,0.008205689993938748,0.008183381663244765,3.1081329184645033e-05
34,82,0.00814007725660351,0.008205689993938748,0.008183381663244765,3.1081329184427014e-05
35,88,0.00814007725660351,0.008205689993938748,0.008180101026378003,3.200260843182966e-05
36,78,0.00814007725660351,0.008205689993938748,0.00818206940849806,3.14941139210521e-05
37,82,0.00814007725660351,0.008205689993938748,0.00818206940849806,3.14941139210521e-05
38,90,0.00814007725660351,0.008205689993938748,0.008183381663244765,3.1081329184427014e-05
39,78,0.00814007725660351,0.008205689993938748,0.008187974554858231,2.912939527951453e-05
40,94,0.00814007725660351,0.008205689993938748,0.008192567446471703,2.6245094932696795e-05
41,80,0.00814007725660351,0.008205689993938748,0.00819191131909835,2.6724608373457525e-05
42,74,0.00814007725660351,0.008205689993938748,0.008193879701218406,2.5207590522108336e-05
43,84,0.00814007725660351,0.008205689993938748,0.008190599064351645,2.761197282479945e-05
44,84,0.00814007725660351,0.008205689993938748,0.008191911319098348,2.67246083742182e-05
45,78,0.00814007725660351,0.008205689993938748,0.008194535828591759,2.464629620183333e-05
46,88,0.00814007725660351,0.008205689993938748,0.00819519195596511,2.405402683059535e-05
47,90,0.00814007725660351,0.008205689993938748,0.008193223573845054,2.5739936229751804e-05
48,90,0.00814007725660351,0.008205689993938748,0.008193223573845054,2.5739936229751804e-05
49,83,0.00814007725660351,0.008205689993938748,0.008189942936978292,2.8022093233356904e-05
50,80,0.00814007725660351,0.008205689993938748,0.008183381663244766,3.108132918399098e-05
51,78,0.00814007725660351,0.008205689993938748,0.00818469391799147,3.0606777207048724e-05
52,90,0.00814007725660351,0.008205689993938748,0.00818469391799147,3.0606777207048724e-05
53,84,0.00814007725660351,0.008205689993938748,0.008180101026378,3.2002608432253144e-05
54,92,0.00814007725660351,0.008205689993938748,0.008180101026378,3.2002608432041406e-05
55,79,0.00814007725660351,0.008205689993938748,0.008183381663244765,3.1081329184427014e-05
56,86,0.00814007725660351,0.008205689993938748,0.00818469391799147,3.0606777207048724e-05
57,89,0.00814007725660351,0.008205689993938748,0.008185350045364824,3.0345447684633554e-05
58,79,0.00814007725660351,0.008205689993938748,0.008187318427484883,2.9460045996972323e-05
59,85,0.00814007725660351,0.008205689993938748,0.008185350045364824,3.0345447684633554e-05
60,90,0.00814007725660351,0.008205689993938748,0.008182069408498062,3.1494113920621783e-05
61,90,0.00814007725660351,0.008205689993938748,0.008180757153751356,3.1847533255293955e-05
62,86,0.00814007725660351,0.008205689993938748,0.008179444899004651,3.2143545419797685e-05
63,77,0.00814007725660351,0.008205689993938748,0.008175508134764536,3.270121977985286e-05
64,90,0.00814007725660351,0.008205689993938748,0.008174852007391183,3.274726396231225e-05
65,80,0.00814007725660351,0.008205689993938748,0.008178788771631298,3.22705294602058e-05
66,90,0.00814007725660351,0.008205689993938748,0.0081787887716313,3.2270529459785836e-05
67,86,0.00814007725660351,0.008205689993938748,0.00818141328112471,3.1678112256660914e-05
68,84,0.00814007725660351,0.008205689993938748,0.008179444899004648,3.214354542064094e-05
69,84,0.00814007725660351,0.008205689993938748,0.008180757153751352,3.184753325614505e-05
70,89,0.00814007725660351,0.008205689993938748,0.008181413281124709,3.167811225708873e-05
71,83,0.00814007725660351,0.008205689993938748,0.008180757153751354,3.18475332557195e-05
72,85,0.00814007725660351,0.008205689993938748,0.00817747651688459,3.248327526369558e-05
73,82,0.00814007725660351,0.008205689993938748,0.008177476516884594,3.2483275262861143e-05
74,86,0.00814007725660351,0.008205689993938748,0.008178132644257943,3.2383724691420274e-05
75,87,0.00814007725660351,0.008205689993938748,0.008178788771631295,3.2270529461045733e-05
76,85,0.00814007725660351,0.008205689993938748,0.008180101026378003,3.200260843161792e-05
77,85,0.00814007725660351,0.008205689993938748,0.008176164262137887,3.264192468207886e-05
78,87,0.00814007725660351,0.008205689993938748,0.008168290733657655,3.2483275264112794e-05
79,86,0.00814007725660351,0.008205689993938748,0.008170915243151066,3.274726396313996e-05
80,72,0.00814007725660351,0.008205689993938748,0.008170915243151063,3.2747263963967665e-05
81,74,0.00814007725660351,0.008205689993938748,0.008167634606284304,3.238372469183877e-05
82,82,0.00814007725660351,0.008205689993938748,0.008166978478910951,3.22705294614657e-05
83,80,0.00814007725660351,0.008205689993938748,0.0081676346062843,3.238372469267577e-05
84,82,0.00814007725660351,0.008205689993938748,0.008162385587297481,3.10813291868252e-05
85,84,0.00814007725660351,0.008205689993938748,0.008162385587297481,3.10813291868252e-05
86,74,0.00814007725660351,0.008205689993938748,0.008163041714670836,3.129528113012079e-05
87,82,0.00814007725660351,0.008205689993938748,0.008163697842044189,3.1494113922558216e-05
88,83,0.00814007725660351,0.008205689993938748,0.008164353969417542,3.16781122585861e-05
89,84,0.00814007725660351,0.008205689993938748,0.008163041714670834,3.1295281130553845e-05
90,84,0.00814007725660351,0.008205689993938748,0.008165010096790893,3.184753325678336e-05
91,88,0.00814007725660351,0.008205689993938748,0.008163041714670837,3.129528112947121e-05
92,86,0.00814007725660351,0.008205689993938748,0.008167634606284302,3.2383724692257265e-05
93,83,0.00814007725660351,0.008205689993938748,0.008165010096790895,3.1847533256357815e-05
94,88,0.00814007725660351,0.008205689993938748,0.008165010096790893,3.184753325678336e-05
95,86,0.00814007725660351,0.008205689993938748,0.008163041714670834,3.1295281130553845e-05
96,87,0.00814007725660351,0.008205689993938748,0.008162385587297484,3.108132918595314e-05
97,76,0.00814007725660351,0.008205689993938748,0.008161729459924131,3.085194354782449e-05
98,78,0.00814007725660351,0.008205689993938748,0.008163041714670834,3.1295281130553845e-05
99,88,0.00814007725660351,0.008205689993938748,0.008165666224164245,3.200260843352359e-05
