generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,9,0.0009388000598236901,0.0011812820596043357,0.001047023762443257,5.989870510553296e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
1,12,0.0009388000598236901,0.0011812820596043357,0.0010467971769639673,6.415809797681142e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
2,11,0.0009424831828302959,0.0011812820596043357,0.0010514407772858616,5.588564363324989e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
3,4,0.000962422211781074,0.0011812820596043357,0.0010682680043522682,5.0850187714044107e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
4,9,0.000962422211781074,0.0011812820596043357,0.0010802859050704308,5.400027641968162e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
5,13,0.000962422211781074,0.0011812820596043357,0.0010751352036764256,4.793782926937595e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
6,11,0.000962422211781074,0.0011812820596043357,0.0010741040400554303,5.244155503000743e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
7,6,0.000962422211781074,0.0011812820596043357,0.0010595772004405788,5.315843460344867e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
8,7,0.000962422211781074,0.0011812820596043357,0.001083378026915091,5.193844756556299e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
9,5,0.000962422211781074,0.0011812820596043357,0.0010761796139016325,4.7157014268068026e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
10,6,0.0010441477515444433,0.0011812820596043357,0.0010874094027099066,4.484623970984405e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
11,11,0.0010441477515444433,0.0011812820596043357,0.001091614968196873,4.431181260234232e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
12,14,0.0010441477515444433,0.0011812820596043357,0.0010830396619334148,3.749369559119794e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
13,10,0.0010441477515444433,0.0011812820596043357,0.001089371935204544,3.9536259285312346e-05,"[13, 4, 25, 37, 9, 22, 24, 23, 15, 40, 3, 10, 18, 8, 33, 26, 29, 34, 5, 39, 1, 2, 6, 35, 36, 21, 11, 32, 16, 38, 28, 27, 7, 14, 12, 17, 31, 30, 19, 20]",0.0011812820596043357,846.5378711795089
14,5,0.0010441477515444433,0.0011583809016991195,0.001083894189067863,3.505338576529565e-05,"[18, 15, 35, 23, 40, 32, 37, 24, 33, 39, 22, 9, 6, 5, 4, 16, 19, 27, 29, 11, 34, 3, 31, 13, 10, 14, 25, 36, 8, 1, 38, 12, 30, 26, 20, 7, 2, 28, 17, 21]",0.0011583809016991195,863.2739011263001
15,12,0.0010441477515444433,0.0011583809016991195,0.0010910628617982134,3.2271722910447016e-05,"[18, 15, 35, 23, 40, 32, 37, 24, 33, 39, 22, 9, 6, 5, 4, 16, 19, 27, 29, 11, 34, 3, 31, 13, 10, 14, 25, 36, 8, 1, 38, 12, 30, 26, 20, 7, 2, 28, 17, 21]",0.0011583809016991195,863.2739011263001
16,13,0.0010441477515444433,0.0011583809016991195,0.0010957005927350366,3.2954652728306663e-05,"[18, 15, 35, 23, 40, 32, 37, 24, 33, 39, 22, 9, 6, 5, 4, 16, 19, 27, 29, 11, 34, 3, 31, 13, 10, 14, 25, 36, 8, 1, 38, 12, 30, 26, 20, 7, 2, 28, 17, 21]",0.0011583809016991195,863.2739011263001
17,7,0.0010585293609451012,0.0011583809016991195,0.0011060207486463798,3.0599513830602995e-05,"[18, 15, 35, 23, 40, 32, 37, 24, 33, 39, 22, 9, 6, 5, 4, 16, 19, 27, 29, 11, 34, 3, 31, 13, 10, 14, 25, 36, 8, 1, 38, 12, 30, 26, 20, 7, 2, 28, 17, 21]",0.0011583809016991195,863.2739011263001
