generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,4,0.005361534835906686,0.007146818418423209,0.006203505116327793,0.0006821268799887316,"[3, 2, 6, 10, 9, 1, 5, 4, 7, 8]",0.007146818418423209,139.92240203307534
1,10,0.005361534835906686,0.007146818418423209,0.006550477869662799,0.0006025648391241008,"[3, 2, 6, 10, 9, 1, 5, 4, 7, 8]",0.007146818418423209,139.92240203307534
2,8,0.005361534835906686,0.007045978786740231,0.006520225980157906,0.000573706319599696,"[6, 8, 7, 2, 10, 9, 4, 3, 5, 1]",0.007045978786740231,141.92492345873816
3,8,0.005361534835906686,0.007045978786740231,0.006427019968770287,0.0006705012565040964,"[6, 8, 7, 2, 10, 9, 4, 3, 5, 1]",0.007045978786740231,141.92492345873816
4,6,0.005361534835906686,0.007045978786740231,0.006313394336050405,0.0005267622824294156,"[6, 8, 7, 2, 10, 9, 4, 3, 5, 1]",0.007045978786740231,141.92492345873816
5,8,0.006105745360729446,0.007045978786740231,0.0062937920459316034,0.0003760933704043008,"[6, 8, 7, 2, 10, 9, 4, 3, 5, 1]",0.007045978786740231,141.92492345873816
6,8,0.006105745360729446,0.007045978786740231,0.006387815388532683,0.00043086908456217504,"[6, 8, 7, 2, 10, 9, 4, 3, 5, 1]",0.007045978786740231,141.92492345873816
7,10,0.006105745360729446,0.007045978786740231,0.0063878153885326815,0.0004308690845622065,"[6, 8, 7, 2, 10, 9, 4, 3, 5, 1]",0.007045978786740231,141.92492345873816
8,10,0.006105745360729446,0.007045978786740231,0.0062937920459316034,0.0003760933704043008,"[6, 8, 7, 2, 10, 9, 4, 3, 5, 1]",0.007045978786740231,141.92492345873816
9,8,0.006105745360729446,0.006105745360729446,0.006105745360729447,1.1641532182693481e-10,"[5, 6, 8, 4, 7, 9, 2, 1, 3, 10]",0.006105745360729446,163.7801678451476
