generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,92,0.0062516225090869714,0.008205689993938748,0.007029009282332711,0.0008558512347710895
1,84,0.0062516225090869714,0.008205689993938748,0.006932490618140363,0.0008331351101857904
2,92,0.0062516225090869714,0.008205689993938748,0.0071069865490402985,0.0008723271667153229
3,90,0.0062516225090869714,0.008205689993938748,0.00719215189726793,0.0008736866538119493
4,86,0.0062516225090869714,0.008205689993938748,0.007263701953731394,0.0008724476494851127
5,84,0.0062516225090869714,0.008205689993938748,0.00748541787864349,0.0008526118307352149
6,94,0.0062516225090869714,0.008205689993938748,0.007597191195615202,0.0008176973539068587
7,80,0.0062516225090869714,0.008205689993938748,0.007771778116253265,0.0007319743165551573
8,92,0.0062516225090869714,0.008205689993938748,0.007772063038024305,0.0007380590224380508
9,82,0.0062516225090869714,0.008205689993938748,0.007849569610045022,0.0006732381380849305
