generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,6,0.0006436293793240113,0.0007752399064974343,0.000716298648800008,3.764863876075811e-05,"[21, 30, 12, 4, 2, 41, 37, 36, 35, 1, 40, 8, 16, 11, 49, 19, 7, 46, 38, 23, 28, 33, 32, 17, 13, 34, 3, 45, 25, 50, 6, 20, 24, 14, 15, 31, 29, 18, 44, 48, 26, 27, 5, 9, 47, 43, 39, 22, 42, 10]",0.0007752399064974343,1289.923276161106
1,10,0.0006436293793240113,0.0007752399064974343,0.0007208232129126263,3.1921244240017074e-05,"[21, 30, 12, 4, 2, 41, 37, 36, 35, 1, 40, 8, 16, 11, 49, 19, 7, 46, 38, 23, 28, 33, 32, 17, 13, 34, 3, 45, 25, 50, 6, 20, 24, 14, 15, 31, 29, 18, 44, 48, 26, 27, 5, 9, 47, 43, 39, 22, 42, 10]",0.0007752399064974343,1289.923276161106
2,8,0.0006452753466194006,0.0007707165812797271,0.0007197190137212317,3.0108778499324634e-05,"[24, 17, 10, 18, 2, 36, 42, 22, 29, 12, 9, 43, 32, 28, 1, 27, 26, 15, 25, 8, 37, 49, 21, 31, 33, 11, 46, 50, 48, 23, 35, 44, 41, 4, 5, 16, 34, 30, 40, 3, 13, 20, 45, 38, 14, 6, 47, 19, 39, 7]",0.0007707165812797271,1297.4938184663965
3,9,0.0006452753466194006,0.0007688099917774094,0.0007183635917083975,3.313031644800316e-05,"[46, 8, 11, 48, 18, 36, 41, 4, 3, 6, 42, 43, 2, 17, 21, 12, 1, 38, 25, 27, 49, 13, 32, 5, 28, 37, 33, 40, 44, 23, 47, 26, 29, 45, 24, 19, 31, 50, 35, 9, 10, 34, 14, 39, 15, 16, 22, 20, 30, 7]",0.0007688099917774094,1300.7115030959772
4,7,0.0006452753466194006,0.0007688099917774094,0.0007248429657909199,3.331341170589817e-05,"[46, 8, 11, 48, 18, 36, 41, 4, 3, 6, 42, 43, 2, 17, 21, 12, 1, 38, 25, 27, 49, 13, 32, 5, 28, 37, 33, 40, 44, 23, 47, 26, 29, 45, 24, 19, 31, 50, 35, 9, 10, 34, 14, 39, 15, 16, 22, 20, 30, 7]",0.0007688099917774094,1300.7115030959772
5,4,0.0006452753466194006,0.0007688099917774094,0.0007139491194067872,3.270066038655099e-05,"[46, 8, 11, 48, 18, 36, 41, 4, 3, 6, 42, 43, 2, 17, 21, 12, 1, 38, 25, 27, 49, 13, 32, 5, 28, 37, 33, 40, 44, 23, 47, 26, 29, 45, 24, 19, 31, 50, 35, 9, 10, 34, 14, 39, 15, 16, 22, 20, 30, 7]",0.0007688099917774094,1300.7115030959772
6,9,0.0006452753466194006,0.0007688099917774094,0.0007151757516241318,3.247785038508222e-05,"[46, 8, 11, 48, 18, 36, 41, 4, 3, 6, 42, 43, 2, 17, 21, 12, 1, 38, 25, 27, 49, 13, 32, 5, 28, 37, 33, 40, 44, 23, 47, 26, 29, 45, 24, 19, 31, 50, 35, 9, 10, 34, 14, 39, 15, 16, 22, 20, 30, 7]",0.0007688099917774094,1300.7115030959772
7,7,0.0006452753466194006,0.0007585078439542401,0.000717993429949066,2.957014318311883e-05,"[4, 35, 44, 25, 23, 30, 33, 26, 18, 8, 24, 28, 15, 10, 2, 34, 48, 6, 42, 32, 40, 31, 29, 20, 9, 49, 1, 21, 12, 39, 16, 45, 11, 43, 47, 22, 38, 36, 37, 50, 27, 7, 46, 5, 41, 17, 3, 14, 19, 13]",0.0007585078439542401,1318.377928416425
8,9,0.0006761855209752114,0.0007585078439542401,0.0007187741743407833,2.7319087021350155e-05,"[4, 35, 44, 25, 23, 30, 33, 26, 18, 8, 24, 28, 15, 10, 2, 34, 48, 6, 42, 32, 40, 31, 29, 20, 9, 49, 1, 21, 12, 39, 16, 45, 11, 43, 47, 22, 38, 36, 37, 50, 27, 7, 46, 5, 41, 17, 3, 14, 19, 13]",0.0007585078439542401,1318.377928416425
9,5,0.0006761855209752114,0.0007585078439542401,0.0007210517746401647,2.6578387548007573e-05,"[4, 35, 44, 25, 23, 30, 33, 26, 18, 8, 24, 28, 15, 10, 2, 34, 48, 6, 42, 32, 40, 31, 29, 20, 9, 49, 1, 21, 12, 39, 16, 45, 11, 43, 47, 22, 38, 36, 37, 50, 27, 7, 46, 5, 41, 17, 3, 14, 19, 13]",0.0007585078439542401,1318.377928416425
