generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,0,0.007727552279635333,0.008915354570676855,0.008489404502754214,0.0004870898544234694,"[5, 4, 6, 8, 3, 2, 1, 10, 7, 9]",0.008915354570676855,112.16603804957585
1,0,0.007727552279635333,0.008915354570676855,0.008624856397227744,0.00047519436517346955,"[8, 6, 10, 9, 3, 5, 1, 4, 2, 7]",0.008915354570676855,112.16603804957585
2,2,0.007727552279635333,0.008915354570676855,0.008796574341572702,0.0003563406873124672,"[8, 6, 10, 9, 3, 5, 1, 4, 2, 7]",0.008915354570676855,112.16603804957585
3,2,0.008915354570676855,0.008915354570676855,0.008915354570676855,1.1641532182693481e-10,"[8, 3, 6, 10, 5, 9, 2, 4, 1, 7]",0.008915354570676855,112.16603804957585
4,0,0.008915354570676855,0.008915354570676855,0.008915354570676855,1.1641532182693481e-10,"[8, 6, 10, 9, 3, 5, 1, 4, 2, 7]",0.008915354570676855,112.16603804957585
5,0,0.008915354570676855,0.008915354570676855,0.008915354570676855,1.1641532182693481e-10,"[8, 3, 6, 10, 5, 9, 2, 4, 1, 7]",0.008915354570676855,112.16603804957585
6,0,0.008915354570676855,0.008915354570676855,0.008915354570676855,1.1641532182693481e-10,"[8, 6, 10, 9, 3, 5, 1, 4, 2, 7]",0.008915354570676855,112.16603804957585
7,1,0.008915354570676855,0.008915354570676855,0.008915354570676855,1.1641532182693481e-10,"[8, 6, 10, 9, 3, 5, 1, 4, 2, 7]",0.008915354570676855,112.16603804957585
8,0,0.008915354570676855,0.008915354570676855,0.008915354570676855,1.1641532182693481e-10,"[8, 3, 6, 10, 5, 9, 2, 4, 1, 7]",0.008915354570676855,112.16603804957585
9,0,0.008915354570676855,0.008915354570676855,0.008915354570676855,1.1641532182693481e-10,"[8, 3, 6, 10, 5, 9, 2, 4, 1, 7]",0.008915354570676855,112.16603804957585
