generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,4,0.005532596990752183,0.007083597209111435,0.006610373760205589,0.0005825637573288463,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
1,4,0.005532596990752183,0.007083597209111435,0.006737473219326591,0.0005023589440236196,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
2,0,0.006293594949782877,0.007083597209111435,0.006788073183620695,0.0003364290098416935,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
3,3,0.006293594949782877,0.007083597209111435,0.006898835814505596,0.0002332911380471016,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
4,0,0.006828598893021776,0.007083597209111435,0.006905098387848673,0.0001168549085567629,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
5,1,0.006828598893021776,0.007083597209111435,0.006956098051066605,0.000127499158044878,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
6,1,0.006828598893021776,0.007083597209111435,0.006956098051066605,0.000127499158044878,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
7,0,0.006828598893021776,0.007083597209111435,0.007007097714284536,0.00011685490855679188,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
8,1,0.006828598893021776,0.007083597209111435,0.006981597882675571,0.00012492315193776907,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
9,0,0.006828598893021776,0.007083597209111435,0.006981597882675571,0.00012492315193776907,"[10, 4, 2, 6, 5, 8, 1, 7, 9, 3]",0.007083597209111435,141.17121152988875
