generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,3,0.007727552279635333,0.008527534509873853,0.008027676893229562,0.0002831638968436325,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
1,3,0.007727552279635333,0.008527534509873853,0.008217249803269187,0.0002761632295414044,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
2,2,0.007727552279635333,0.008527534509873853,0.008260981976421613,0.000264549139566341,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
3,0,0.007727552279635333,0.008527534509873853,0.008362602031886969,0.00022094678247274092,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
4,0,0.007727552279635333,0.008527534509873853,0.008362602031886967,0.00022094678247277158,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
5,0,0.007727552279635333,0.008527534509873853,0.008376757741047475,0.0002264569008527145,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
6,2,0.008385977418268799,0.008527534509873853,0.008470911673231833,6.934852878083317e-05,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
7,2,0.008385977418268799,0.008527534509873853,0.008470911673231833,6.934852878083317e-05,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
8,0,0.008385977418268799,0.008527534509873853,0.008414288836589809,5.6622836642197525e-05,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
9,1,0.008385977418268799,0.008527534509873853,0.008428444545750315,6.486960874379493e-05,"[5, 7, 10, 6, 3, 8, 2, 1, 9, 4]",0.008527534509873853,117.26718887412547
