generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,2,0.005361534835906686,0.007146818418423209,0.005830407384210287,0.0005818151756112706,"[10, 4, 2, 9, 3, 7, 1, 8, 6, 5]",0.007146818418423209,139.92240203307534
1,0,0.005361534835906686,0.006373925912406424,0.005564013051206634,0.000404956430599895,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
2,0,0.005361534835906686,0.006373925912406424,0.0058677303741565545,0.0005061955382498779,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
3,0,0.005361534835906686,0.006373925912406424,0.006070208589456502,0.00046393587409578665,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
4,0,0.005361534835906686,0.006373925912406424,0.005968969481806528,0.0004959683115142722,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
5,0,0.005361534835906686,0.006373925912406424,0.006171447697106476,0.0004049564305999034,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
6,0,0.005361534835906686,0.006373925912406424,0.006070208589456502,0.00046393587409578665,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
7,0,0.005361534835906686,0.006373925912406424,0.006070208589456502,0.00046393587409578665,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
8,0,0.005361534835906686,0.006373925912406424,0.006070208589456502,0.00046393587409578665,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
9,0,0.005361534835906686,0.006373925912406424,0.006070208589456502,0.00046393587409578665,"[1, 7, 5, 10, 6, 2, 4, 9, 3, 8]",0.006373925912406424,156.88917846590692
