generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,5,0.0013887324639218648,0.0016857241611489327,0.0015014336535749562,8.215608338016816e-05,"[23, 10, 9, 25, 14, 2, 12, 17, 22, 19, 1, 5, 11, 16, 18, 7, 24, 3, 8, 21, 4, 20, 13, 15, 6]",0.0016857241611489327,593.2168637355436
1,11,0.0013887324639218648,0.0016857241611489327,0.0014893546725685417,7.603989332702349e-05,"[23, 10, 9, 25, 14, 2, 12, 17, 22, 19, 1, 5, 11, 16, 18, 7, 24, 3, 8, 21, 4, 20, 13, 15, 6]",0.0016857241611489327,593.2168637355436
2,11,0.0013887324639218648,0.0016857241611489327,0.0014807789598703528,7.262196516866261e-05,"[23, 10, 9, 25, 14, 2, 12, 17, 22, 19, 1, 5, 11, 16, 18, 7, 24, 3, 8, 21, 4, 20, 13, 15, 6]",0.0016857241611489327,593.2168637355436
3,3,0.0013894699560228379,0.0016857241611489327,0.001479874108737887,7.027953233211651e-05,"[23, 10, 9, 25, 14, 2, 12, 17, 22, 19, 1, 5, 11, 16, 18, 7, 24, 3, 8, 21, 4, 20, 13, 15, 6]",0.0016857241611489327,593.2168637355436
4,6,0.0013894699560228379,0.0015904044465351551,0.0014713423096676165,5.465821854595657e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
5,9,0.0013894699560228379,0.0015904044465351551,0.0014587913540001509,5.2063150045521675e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
6,11,0.0013894699560228379,0.0015904044465351551,0.0014619496591855845,5.8209596415045285e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
7,8,0.0013894699560228379,0.0015904044465351551,0.0014632771564479104,6.154360358641196e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
8,3,0.0013894699560228379,0.0015904044465351551,0.0014754213690780877,6.636731018356885e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
9,8,0.0013894699560228379,0.0015904044465351551,0.001466618384403612,7.006747200998052e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
10,4,0.0013894699560228379,0.0015904044465351551,0.0014732825962599126,6.70457542634841e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
11,6,0.0013894699560228379,0.0015904044465351551,0.0014843019385569526,6.699195859208254e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
12,6,0.0013894699560228379,0.0015904044465351551,0.0014930033686879343,6.657234734205293e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
13,9,0.0013894699560228379,0.0015904044465351551,0.0014842400463211324,6.475947333493821e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
14,12,0.0013894699560228379,0.0015904044465351551,0.0014853272217976185,6.141973602108071e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
15,4,0.0013894699560228379,0.0015904044465351551,0.0014832192749906267,6.727128514347292e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
16,19,0.0013894699560228379,0.0015904044465351551,0.0014893722818188986,7.283359935823597e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
17,8,0.0013894699560228379,0.0015904044465351551,0.001489022758569819,7.989721354203247e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
18,5,0.0013894699560228379,0.0015904044465351551,0.0015018477559306533,7.42014718200909e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
19,8,0.0013894699560228379,0.0015904044465351551,0.0015094262780405096,7.015011666822674e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
20,6,0.0013894699560228379,0.0015904044465351551,0.0015172025299912185,5.932183234929996e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
21,13,0.0014006486567613283,0.0015904044465351551,0.0015237485712894716,5.1817141461442985e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
22,7,0.0014006486567613283,0.0015904044465351551,0.0015320788803195539,5.069105151821377e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
23,3,0.0014006486567613283,0.0015904044465351551,0.0015324689084724875,5.644487295807513e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
24,8,0.0014006486567613283,0.0015904044465351551,0.0015338373038774663,5.216045399772442e-05,"[22, 5, 15, 13, 25, 7, 2, 24, 14, 10, 1, 17, 12, 16, 8, 9, 18, 20, 21, 4, 23, 11, 3, 6, 19]",0.0015904044465351551,628.7708778597756
