generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,10,0.007727552279635333,0.008915354570676855,0.008211577152345979,0.00038207254417817774,"[8, 1, 10, 3, 9, 5, 2, 4, 7, 6]",0.008915354570676855,112.16603804957585
1,8,0.007727552279635333,0.008492916702567996,0.008112167967073246,0.00025524400137661856,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
2,10,0.007727552279635333,0.008492916702567996,0.008122139411652084,0.00031331894589588846,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
3,10,0.007727552279635333,0.008492916702567996,0.00817656551323443,0.0003254911381112897,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
4,10,0.007948655686744546,0.008492916702567996,0.008220786194656271,0.00027213050791172476,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
5,6,0.007948655686744546,0.008492916702567996,0.008166360093073925,0.00026663235513129307,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
6,10,0.007948655686744546,0.008492916702567996,0.008111933991491582,0.00024941173028240914,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
7,10,0.007948655686744546,0.008492916702567996,0.008166360093073926,0.0002666323551312422,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
8,10,0.007948655686744546,0.008492916702567996,0.008057507889909237,0.00021770440632935614,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
9,4,0.007948655686744546,0.008492916702567996,0.008166360093073926,0.0002666323551312422,"[2, 3, 6, 8, 9, 7, 10, 4, 5, 1]",0.008492916702567996,117.74517930896823
