generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,Best individual,Best fitness,Total distance
0,0,0.005532596990752183,0.007146818418423209,0.006544284244587861,0.0006400099851360268,"[4, 3, 2, 10, 9, 8, 5, 1, 7, 6]",0.007146818418423209,139.92240203307534
1,0,0.005532596990752183,0.007146818418423209,0.006882673202014208,0.0005443516188897228,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
2,4,0.00611958768200421,0.007146818418423209,0.006735926123855611,0.0005032382304659782,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
3,0,0.00611958768200421,0.007146818418423209,0.006838649197497511,0.0004707362605825203,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
4,0,0.00611958768200421,0.007146818418423209,0.006838649197497511,0.0004707362605825203,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
5,3,0.00611958768200421,0.007146818418423209,0.006633203050213711,0.0005136153682094937,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
6,1,0.00611958768200421,0.007146818418423209,0.006530479976571811,0.0005032382304659849,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
7,2,0.00611958768200421,0.007146818418423209,0.006735926123855611,0.0005032382304659782,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
8,4,0.00611958768200421,0.007146818418423209,0.006735926123855611,0.0005032382304659782,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
9,2,0.00611958768200421,0.007146818418423209,0.006735926123855611,0.0005032382304659782,"[10, 5, 9, 3, 8, 2, 4, 6, 1, 7]",0.007146818418423209,139.92240203307534
